random_point_id,random_person_name,longitude,latitude,something,something_else,random_amount,random_timestamp,random_look_up_value,random_another_look_up_value,dash-character
109,9c37ad41c7e4453def2bb9caaa7094c5,117141.5859,628406.8807,5b362647694e159a340d44eadd144a65,0.404446788,78.84,4/15/2024 1:13,34c1c74077518df33ce0f86681e8aba0,79266883512d1f63cf287c78d29153cd,0.460554499
110,3d58b02ed58078fecb540766df2571ef,206683.2032,402944.6232,4515afddf62add275c54f1b2d86c5b96,0.083407029,177.6,7/13/2015 18:33,5ece93aa4e0eece3c98167b8d2f84935,578e2cf99fed46485ed552c92bde2e53,0.252430289
111,19215b5e06e62676adc99a3cb821e01d,86001.35147,442154.227,a32129d5bbf7ea12b1fbe360129fb245,0.866102725,827.85,1/19/2023 7:50,81117d7c63055f282982ebe847813842,cfe72c546dfc825803a7903af30b84bd,0.039637361
112,b4cd6585603c68cc471bf619d00ac2b4,24806.99553,578660.9185,29d7f142cf6151a8ffbf453d04e6eb62,0.955310792,54.5,3/2/2021 11:26,34c1c74077518df33ce0f86681e8aba0,8e0d4d7eea9e5c7b218f941fc7f5f7d7,0.316219142
113,46a2ab9b02df380494e928c28687cd15,262704.8392,452140.6142,054b88261d3d5d633c4706c583cef18c,0.487737351,476.63,1/15/2019 5:02,f5392d09ce712c934137c95838e72a30,883e4bca0ba2058e3cbea43808e10352,0.169781467
114,adfce890aa4e58f56674f94217680571,144221.9996,636413.9412,12b549444c03f19f78d068ff6f5cf9fc,0.502912987,769.25,7/31/2016 13:42,f5392d09ce712c934137c95838e72a30,cfe72c546dfc825803a7903af30b84bd,0.181455373
115,a1a2577c1f129a56be3563dbf1e7e508,152417.7182,453773.585,0f2ac1747003542b3911bc7ba6c336d5,0.368961848,821.7,10/15/2015 11:56,52c8e4603c7177eb32818f861ea03e3f,914ad54332afb5a1f06d6875822c702a,0.217978834
116,84ab0b185954184085c817df04974fd1,133221.1723,626243.0459,ef8bb80287c0a5dfe0f8ef67b3ea7257,0.549840237,62.84,6/23/2022 4:37,81117d7c63055f282982ebe847813842,14ecb7e068cc04ebee5eaf45d393d74d,0.291915924
117,eaa70e4e8570b90768269afbde909366,166999.5428,468787.2261,a890ec3279f82bea1060053c238ccdc9,0.132472859,777.1,7/12/2021 7:53,19970d6c0936b4fce425b0b3b075f794,ef5be8ed8b1397251f7ad096a899bc6d,0.371754686
118,9404d8ec82a43c6916b8796edd6e8f3e,123668.2739,456783.3903,72f995cca9a59054cb037985a84cd43c,0.205634872,411.66,5/15/2021 5:35,34c1c74077518df33ce0f86681e8aba0,3d5e9d92d82233bf1d861827bba9432a,0.932167627
119,d25897a4d2d5bd3cff8f3554746e5297,269854.8832,446404.5183,820c0312aad03e89a42106174251103f,0.445630538,76.86,1/31/2020 4:29,f5392d09ce712c934137c95838e72a30,578e2cf99fed46485ed552c92bde2e53,0.631432773
120,46943ac5331c4af8e0bbffa487d94afb,6349.808044,365942.9843,a75195a697313e4d1005482808bedbc1,0.17637497,671.29,2/27/2018 12:48,5ece93aa4e0eece3c98167b8d2f84935,aed51ecd601c5cc9b484d719f0549aca,0.570125203
121,21aed04dfd65cc0c58abb68fc3f151cb,264686.5287,437579.6171,ef5c4b237892ccfb68c64643d7c57a1e,0.652339515,366.75,10/3/2017 17:30,8deb6ada12f7c7b8b567085253aa21c6,dd5d7d93462beb43c7ff571c582dfd27,0.451800436
122,de764469fe7d0012917c941fbb02c725,114157.7879,470479.0156,bb70a86cd06ab0caae0e148579b7bf1e,0.390293975,912.13,9/18/2019 22:47,1827dc8bfa6fad8a1962de8af9c3c2ec,4f5bd24332aed852095d16ab82b7fce3,0.758478622
123,497092a1b1fd670e8f403b8d1e25331c,197158.2642,443994.862,8507560bbe8fdb62b59f8648dfdcf34e,0.437565555,249.76,1/20/2021 9:22,1827dc8bfa6fad8a1962de8af9c3c2ec,dc763e56827e002836ec099b221007cd,0.944153668
124,97012ce3660461e56c7368dccb042c54,51555.54693,440397.7609,de40a837584906c85e08036fa9776907,0.507705318,972.7,7/20/2023 21:46,81117d7c63055f282982ebe847813842,c5bd1db39ae0228758e1fc55c8528dd4,0.108020827
125,65d5ac9ea94f4a3b11d38a2cd79f1b05,260762.6052,465241.1644,9967e47c55d50d1e5bb1184f65beb28c,0.79545348,920.69,1/25/2019 8:03,8deb6ada12f7c7b8b567085253aa21c6,c0dd80d809670a3fecd0618897d28f87,0.652241429
126,8d9fe49621c48b99592d9cb8481c15d4,212477.8511,558962.7782,172e2d8cdafab8e1afde794a2539e05d,0.967545271,749.38,3/6/2018 7:46,8deb6ada12f7c7b8b567085253aa21c6,f179dd96b50e793869eabcc7a312ef23,0.870320898
127,9c37ad41c7e4453def2bb9caaa7094c5,140346.5326,537312.1064,8c4cbc1c01a80ba513d2281dc9ae24af,0.639394747,190.82,2/12/2023 12:08,34c1c74077518df33ce0f86681e8aba0,9c04b332a35c602691a9829718258976,0.111917592
128,8c2aa9051169793c19668b4da455549d,276271.4352,425701.3161,26be6ac667cea49173e931b8a6005fa0,0.524605078,328.56,2/7/2015 1:02,5ece93aa4e0eece3c98167b8d2f84935,578e2cf99fed46485ed552c92bde2e53,0.285351778
129,1e9b81d07f364857eaec2c7cfa5642a5,103888.7988,351143.8949,8944cd3560b4a17d72017fe72522a8b3,0.178525875,961.68,8/19/2024 19:18,19970d6c0936b4fce425b0b3b075f794,3f74f39725ba05d22c2470cf0689c5a6,0.694347912
130,1aa0acbdf566548c7c8bc51e8a6603f1,34335.95933,411872.1506,b4e0e4cda935d2b989125891aeb5ed2e,0.75203122,747.5,5/23/2024 18:45,1827dc8bfa6fad8a1962de8af9c3c2ec,2b3cf8f50053136f87e82501d2f3f079,0.061595766
131,ba68336166fa394921c34060b7e2cfb6,229592.0519,527147.4848,a5e88c12e78ce891f5ded6a76cd8bb09,0.69002175,560.22,5/8/2020 22:20,19970d6c0936b4fce425b0b3b075f794,d5f3181d31ffd1e2bcfec5bbd8fde771,0.616408505
132,7b2a0d483ac5345a484be188bc1e04fb,35675.71116,538778.1589,816d74e8d4bd95869ed18687004cdc90,0.722930485,444.87,6/19/2022 5:13,ecf6da762b4b6eba1655076051e12eec,c5bd1db39ae0228758e1fc55c8528dd4,0.161815022
133,3e87c2662224ae966f43576ab8fb9b45,159713.193,405712.6547,981f06013d333cef16eb6be0143c66bf,0.540180614,793.38,9/5/2021 15:05,8deb6ada12f7c7b8b567085253aa21c6,ad987d707012e13441710368437caeed,0.479451367
134,0d8b92483542be58815a09bd7aa680b2,101761.2815,595951.8805,e56f14857c953b5c7c778148cd8f200a,0.042924327,330.07,2/3/2022 13:44,ecf6da762b4b6eba1655076051e12eec,883e4bca0ba2058e3cbea43808e10352,0.467088404
135,243d0040ed49359e56daa879084e2549,185616.5615,564267.7427,ad3fc2e36496af70543ed45412ed46d5,0.249680394,120.5,7/29/2022 9:44,ecf6da762b4b6eba1655076051e12eec,7eac6e542ca5c9152257a23e848b254a,0.268901538
136,204c58c1ad5f8c0a0b3d5733ad8eeffc,172866.7596,319693.2871,39cba6997a380a8846fce1e3b3b44ae5,0.582254809,862.14,9/24/2020 1:57,52c8e4603c7177eb32818f861ea03e3f,b45096243a1345200c27b3d30b74058a,0.88488003
137,dd119df231b0111d26608157117f3dc9,133075.1521,479171.1745,b70112220bb85efdbe9f70fbec020c89,0.059518816,975.57,6/7/2017 3:26,8deb6ada12f7c7b8b567085253aa21c6,9c04b332a35c602691a9829718258976,0.412189564
138,e024beacc79d7e2ac55fc9fc44dc6a78,198791.92,590773.9075,87e99fbd82a92920d866a3b1b92750ab,0.651552229,584.99,12/14/2023 9:49,52c8e4603c7177eb32818f861ea03e3f,81e2ffa98a664eb7fe9ee1c063145ddc,0.053818984
139,d482a32f42bd37c0794c65129fbbf828,92746.5385,589937.1783,eada4827dd5f9e1ce71c2a91b64f222c,0.834032562,998.96,4/22/2017 21:25,5ece93aa4e0eece3c98167b8d2f84935,b45096243a1345200c27b3d30b74058a,0.251311996
140,c1ed7c1fff5b1e79e2d4c23cf48f6061,52765.79091,363542.1868,a41b9f4045029b9ee0552f3817336336,0.979632362,215.01,4/16/2016 21:56,8deb6ada12f7c7b8b567085253aa21c6,afb3f11317a87728c704268db1ceaac1,0.978533703
141,d7d3af5ef0028868ff504dc0c6640ee6,99759.22674,616184.2474,8ef375f8799ff8a2fabcbed4cabdd77f,0.236023557,759.47,5/7/2019 0:33,8deb6ada12f7c7b8b567085253aa21c6,8d6d5c5a4026e47002c02b2c9c0339d5,0.1388517
142,3e6fd434312afa377a6b5bcf08f3938c,36883.15702,445063.6995,60fd6c5f5f49c517453b7e00cb345422,0.684699044,620.2,11/25/2021 5:23,8deb6ada12f7c7b8b567085253aa21c6,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,0.702298584
143,a5bc00114de940cd2ad1976ebc83f4aa,172389.6288,402846.9115,9fd9bb8f4f21ba0a6e58b57489d7c8d6,0.926403263,462.8,7/4/2020 6:12,1827dc8bfa6fad8a1962de8af9c3c2ec,bb7aec065bd203d91f84a7fdb6657705,0.312578833
144,c21ddfc35464e655b8e8b97088be32f3,279427.8417,625219.6882,fa30420b2166da646d2ba113d176a237,0.482085638,866.91,3/1/2022 5:08,d71002068cfe3b06b7c282b708a328a2,25e5af3a5812e448914a57aab6098625,0.49341446
145,a510e8680357024ad484b25e9da161b9,155147.7984,509787.6938,618bd40a98ff81e960df902d295a9ffb,0.076898694,150.94,8/10/2022 10:03,ecf6da762b4b6eba1655076051e12eec,877ceff138f040ca25bd4c1f0080e450,0.743792398
146,9abbb13917e2003b768e3ff399520f73,51619.64588,395187.2381,7ea25ec89c500b98c69f78e20f2555dd,0.64217675,941.11,1/26/2017 13:54,ecf6da762b4b6eba1655076051e12eec,242bb6b9f39c2b463c5a2f126c47cc28,0.983158635
147,48355f0c28ef46b7459dca623c5f02d4,66128.18814,512795.9402,53a105c19c576e6d377dcf7b9d8a4fd6,0.739246655,1000,3/27/2021 17:44,f5392d09ce712c934137c95838e72a30,c0dd80d809670a3fecd0618897d28f87,0.288351351
148,11d98237fbb09b0abd097b747558ddfc,238200.7985,397197.7769,7f11654544721d52ad7533425fe4eb18,0.701409356,775.23,3/10/2021 17:44,19970d6c0936b4fce425b0b3b075f794,409932fe9ab3798b134d2958da56ee6c,0.24880423
149,74b98c00b8ec4d8483c61112f1416fbb,204536.9646,320113.3352,ef8316e3d375bc990ec222b50c2f4bde,0.587935531,519.78,6/16/2016 22:34,52c8e4603c7177eb32818f861ea03e3f,184dc21d43a0d8b90698e794bc36dec9,0.696883297
150,b9ca1b1cfc0adbbddc19b624cf85830d,107505.1629,575000.8512,c8e2bbd8c6ecd7010826ab836bc33dba,0.637260324,830,1/4/2024 21:14,19970d6c0936b4fce425b0b3b075f794,7eac6e542ca5c9152257a23e848b254a,0.984622657
151,7cf7787e482772e1d253128519b0a923,183115.8941,457595.573,21213f6569d12606b7b3a0661f172ce8,0.24593678,748.92,2/18/2018 19:14,52c8e4603c7177eb32818f861ea03e3f,184dc21d43a0d8b90698e794bc36dec9,0.361947874
152,0541098411a974b8aa6395949fac07b1,268344.5776,341518.7241,5c854e317c0c6b8eebe43e61dd1711cd,0.144885137,692.55,1/20/2018 6:44,8deb6ada12f7c7b8b567085253aa21c6,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,0.646947114
153,f9ad28c86a795b116a3ac6f77b2df51b,243801.6584,565316.4662,4f12171dbff06e215d61b56e365191ee,0.814001057,922.82,5/12/2023 7:07,34c1c74077518df33ce0f86681e8aba0,883e4bca0ba2058e3cbea43808e10352,0.094970992
154,f6880728e5154657fc870edabd813aff,17543.81434,483333.355,2cc3c6e72a270e1274998b2b2892697b,0.798580403,957.8,4/18/2016 2:16,81117d7c63055f282982ebe847813842,184dc21d43a0d8b90698e794bc36dec9,0.796289026
155,d25897a4d2d5bd3cff8f3554746e5297,134724.1714,376130.6213,a59adcf6d93c918826ea7c3e11bb8630,0.353976755,569.45,11/24/2017 17:31,34c1c74077518df33ce0f86681e8aba0,b45096243a1345200c27b3d30b74058a,0.734555141
156,ec8161cb3ad78c3f432c75175ad890a9,75285.89068,628118.9259,0708b77dfe3b8898cf1320363c624cd5,0.245500591,59.25,6/12/2023 12:58,1827dc8bfa6fad8a1962de8af9c3c2ec,c5bd1db39ae0228758e1fc55c8528dd4,0.790163452
157,a7a048ad4f9ed5f092bd59c126045e81,41842.78442,402055.9385,278242bccd686354f30dfb33b8c421a6,0.925241525,559,6/26/2017 14:33,8deb6ada12f7c7b8b567085253aa21c6,578e2cf99fed46485ed552c92bde2e53,0.990310069
158,d482a32f42bd37c0794c65129fbbf828,112472.5001,410980.8677,3f6d6a2555b451594105171404e6a2fa,0.162067219,709,4/3/2023 3:27,1827dc8bfa6fad8a1962de8af9c3c2ec,3bd0bc72b0e2827ed7e27f6e7fd13789,0.504693524
159,d482a32f42bd37c0794c65129fbbf828,938.6022432,513371.6058,6e8befd25672418c0539f6308912672a,0.340720168,298.96,7/31/2018 22:24,81117d7c63055f282982ebe847813842,fc271b90f89d810d1bcd7c30d618245f,0.622637168
160,63bd775d5cdbdf15573217d325d61894,177219.0694,369822.318,9ed8ab6e7a5d19e8e66b518e59719bda,0.505266532,193.14,4/24/2016 22:11,52c8e4603c7177eb32818f861ea03e3f,14ecb7e068cc04ebee5eaf45d393d74d,0.881228045
161,9294cde4468f94bef56aa3433c16bfa4,13115.61328,518125.12,e447291275d91f3527f2e6e9191c6826,0.095095107,24.3,8/22/2021 15:11,81117d7c63055f282982ebe847813842,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,0.84893999
162,97e90cca38b795ecf479f1735adceef5,180886.7427,578904.981,065eaed524cc39270d42e945f287acea,0.611539546,949.83,11/7/2019 13:10,52c8e4603c7177eb32818f861ea03e3f,9c04b332a35c602691a9829718258976,0.806120436
163,3e7b544a752524927bb4c5e342755270,248306.1965,550984.8469,4c47216012def1f776e228b4b762df92,0.922698434,985.71,12/19/2022 10:48,d71002068cfe3b06b7c282b708a328a2,34d76c6badb357f16ae362d243f3bc9e,0.750522348
164,6824149ca2cf6388962aa39dfd4d0e5d,209982.8826,463045.9727,3d9871d5f586d701a41c0087b93c298c,0.935226099,631.44,8/13/2022 2:13,81117d7c63055f282982ebe847813842,5044fc86c1c25ab1ddad10b09f1afc32,0.137481299
165,9b5a2513d181dbfebbe29ba3670caa9f,125019.354,594649.1934,5125b4aac01a685ca19230d983e80a8b,0.166207385,284.44,1/20/2024 10:09,1827dc8bfa6fad8a1962de8af9c3c2ec,2b3cf8f50053136f87e82501d2f3f079,0.431974576
166,75cc86d58e43d2d1b275d12f9d8f0f5a,280704.4703,541570.4554,16266259ecb7800b946880c63a7280b4,0.676532424,220.42,6/29/2024 16:51,34c1c74077518df33ce0f86681e8aba0,fc271b90f89d810d1bcd7c30d618245f,0.592130912
167,1f8862087a25253858644e0953d48c20,68682.14249,617389.5833,1113a047f7714a554dcab5809ffc6f1a,0.579647855,142.9,10/20/2019 10:43,52c8e4603c7177eb32818f861ea03e3f,409932fe9ab3798b134d2958da56ee6c,0.756137503
168,cee11db38998f8fecde00d9468193110,177875.3828,436903.512,d80d4db726a4ef7dc279c626c662d003,0.225749515,730.64,5/26/2021 13:45,8deb6ada12f7c7b8b567085253aa21c6,bb7aec065bd203d91f84a7fdb6657705,0.699142019
169,e201da5927a439c0b97d3aebf33cad3a,91197.56745,618261.9005,72486c20a032af60b5ae23272db0422c,0.350343422,533.51,2/6/2019 8:32,8deb6ada12f7c7b8b567085253aa21c6,25e5af3a5812e448914a57aab6098625,0.642772839
170,dbef5b0bfcf091d7244de17dde677245,236328.6681,572665.6383,d8fb171fa1622ea8b3c3926009c79903,0.245957399,581.24,10/20/2021 22:11,f5392d09ce712c934137c95838e72a30,ad987d707012e13441710368437caeed,0.113277387
171,0c4c298f893e8a944beed6b232cf17e6,274466.8077,515755.6502,2688b8a9f39e006ad97a09defa73febf,0.004330138,316.24,2/28/2023 19:39,5ece93aa4e0eece3c98167b8d2f84935,914ad54332afb5a1f06d6875822c702a,0.177857675
172,f7a34303d9d62a4a4ac06bcc718b9487,226942.689,589023.5103,9628f8f6098cccf63774f877ebcdaf2d,0.330708246,879.77,9/20/2021 12:44,ecf6da762b4b6eba1655076051e12eec,16d8c9d2dd3f04afaaa91473a26ed1ee,0.262290615
173,0759be3342088a78dc3d320048799c1d,269514.3666,394559.6352,73fceccc3278e2b2a6165e605abe88b0,0.458390161,356.22,7/3/2018 0:40,d71002068cfe3b06b7c282b708a328a2,242bb6b9f39c2b463c5a2f126c47cc28,0.132959902
174,344a7bcb6d8681c74f7ade908d62d8ac,133282.6523,415929.3342,609b771893bcf338fe19fa5b872f374e,0.50618903,594.46,1/28/2020 0:46,52c8e4603c7177eb32818f861ea03e3f,3d5e9d92d82233bf1d861827bba9432a,0.576472768
175,3f83371a1862ef388d9457a3a1c6873a,63159.22065,459969.1734,10fe6432e1674388fac2566451da79da,0.799240122,508.01,9/15/2022 9:23,8deb6ada12f7c7b8b567085253aa21c6,bb7aec065bd203d91f84a7fdb6657705,0.940440379
176,80c7d493e5dca879ec3ad8386afff7c9,47191.5393,447185.6796,9ba6170cc40edcb7eb1baca40c2c3bf5,0.399122302,932.34,3/3/2016 1:58,1827dc8bfa6fad8a1962de8af9c3c2ec,e564186a1e4c49d75ed684a0c4e5c4c0,0.416991474
177,fb311ad88cf84f49ffa1ea49ff2ed063,86678.73919,330048.1203,f7ea38827eee7f285c5a109f2bec32c6,0.406542918,862,12/21/2021 18:49,1827dc8bfa6fad8a1962de8af9c3c2ec,4f5bd24332aed852095d16ab82b7fce3,0.710266782
178,b59a921f30feb708c1415e58c0376ebd,171292.6959,487696.56,d1723dc8da815d13aec416807b4ded3f,0.662171421,170.54,7/14/2015 2:27,ecf6da762b4b6eba1655076051e12eec,242bb6b9f39c2b463c5a2f126c47cc28,0.281483167
179,da420320046eab7ff182bf2b2b503717,246390.4678,495474.7496,d3a3f3fcba864eec46a9be7c8ee92c58,0.791294461,250.63,2/12/2020 11:39,d71002068cfe3b06b7c282b708a328a2,6ac68e483f84d950176e59a981cabaaf,0.508013089
180,6263d0c9251af7961e2fbec9a3923151,135003.022,477733.2339,791121aa3691b05def0297b0fc8ce425,0.237874428,712.72,7/10/2019 10:49,d71002068cfe3b06b7c282b708a328a2,fc271b90f89d810d1bcd7c30d618245f,0.921023237
181,5ba1adeaef1bb70f3815c53a12e4fb48,77484.3742,581759.6649,44559d68bcf85edc14ef76b8db5fa7c1,0.994769693,708.8,11/17/2018 15:42,8deb6ada12f7c7b8b567085253aa21c6,bb7aec065bd203d91f84a7fdb6657705,0.841157759
182,981f26a6ae8246787b8948f9f3e5f7ad,113245.3409,468917.4109,82cd4aaf7af98c7505b4c5c623339ce5,0.250138519,260.57,1/22/2018 11:36,34c1c74077518df33ce0f86681e8aba0,ad987d707012e13441710368437caeed,0.652012911
183,bb6fcb60c243c072971bfe6c39d94f7d,219477.5753,380952.3772,a0e75a083f157499bbe2895a668909cc,0.585595013,372.63,6/26/2019 3:57,1827dc8bfa6fad8a1962de8af9c3c2ec,d1da98786cc28976d33805f6f6cfca86,0.122082685
184,b629234937ac561eea0c20e8e91ca1de,218200.6291,471543.8098,1a2a8447484ccc9bb6c66012fde3a70c,0.739084948,702.16,4/28/2023 6:50,8deb6ada12f7c7b8b567085253aa21c6,883e4bca0ba2058e3cbea43808e10352,0.389685733
185,54e1139113b6d78478f0782907fc9b43,29232.64519,442865.4787,3aa9a08df52351d36069700b3411eb1b,0.203647071,184.51,12/3/2024 5:51,ecf6da762b4b6eba1655076051e12eec,e564186a1e4c49d75ed684a0c4e5c4c0,0.791214097
186,00c92bf240d2b8120fbf54c2ba83de11,81054.36792,612270.9706,d4f72bf957dae88404e0b8e24100cca0,0.100541931,624.92,7/8/2015 19:44,8deb6ada12f7c7b8b567085253aa21c6,8c4211bb9246e63d9e050e6148bea141,0.766850597
187,4dc5aa319f4c48140bb4f7563b527c12,153158.4769,363919.2573,be9ada92b685db2bbd3dc98c1b3a436a,0.229360684,750.09,11/28/2021 8:41,1827dc8bfa6fad8a1962de8af9c3c2ec,a82cd7e43464d7c5bcda07c5051253a2,0.792535633
188,1d3b1a900923e7dbaf1e154d9c20ff88,81360.0198,411102.729,19555fcf076024efbbb63cad99d7ca95,0.955740998,260.04,11/8/2019 23:54,34c1c74077518df33ce0f86681e8aba0,8e0d4d7eea9e5c7b218f941fc7f5f7d7,0.132152334
189,b97c38c66a707b9113aefafa28a068cb,198347.8584,616052.9212,0890abb389eeeb1f66fa4d216c2cf56f,0.505661455,764.05,5/13/2020 1:18,1827dc8bfa6fad8a1962de8af9c3c2ec,25e5af3a5812e448914a57aab6098625,0.196242863
190,dcb6ed147a2ebce6baf973e86025e1df,151363.8801,415075.9579,6f50ce4874bc82246353b78e429dd5a6,0.259780013,158.51,4/29/2016 9:26,52c8e4603c7177eb32818f861ea03e3f,d1da98786cc28976d33805f6f6cfca86,0.246544923
191,a2480173258c01fe9eee4ff8a7ec5999,214624.6807,567356.9661,62ea404083d085f1477ead15e81565fe,0.107121486,586.4,2/10/2017 15:55,8deb6ada12f7c7b8b567085253aa21c6,914ad54332afb5a1f06d6875822c702a,0.959597628
192,b034da0df95dd8f62fa77dc0bf1334be,64700.61539,373269.3375,529b67e1b6af6232fcc504aff02902a3,0.759173905,985.87,5/20/2021 15:55,19970d6c0936b4fce425b0b3b075f794,34d76c6badb357f16ae362d243f3bc9e,0.114836457
193,429f77b370044c2872362d704b5f70a9,61149.91472,333767.5254,5bb07b72d7add9b88a449a925e0fc38f,0.937069378,810.14,10/27/2018 8:53,34c1c74077518df33ce0f86681e8aba0,16d8c9d2dd3f04afaaa91473a26ed1ee,0.107079589
194,1075810dc3f10052457c8973709b6a09,245163.226,375936.1178,d2083b02d0b4bdd4c3fc52e6404355a3,0.429321978,503.32,6/15/2022 21:24,19970d6c0936b4fce425b0b3b075f794,8e0d4d7eea9e5c7b218f941fc7f5f7d7,0.601079058
195,b97c38c66a707b9113aefafa28a068cb,74587.12962,512241.3441,cd12f2d9ee0f5d99aed8eb65df8bdba3,0.438268545,13.4,4/20/2017 19:12,52c8e4603c7177eb32818f861ea03e3f,25e5af3a5812e448914a57aab6098625,0.994721471
196,f2e617e7a92eaa48e9d41c0f4143a6b3,215005.8173,457146.3902,a78af9060cda77d30426b99ece1a658c,0.261978458,77.39,1/16/2023 9:36,ecf6da762b4b6eba1655076051e12eec,55ae0b274409ec376826af84057e3f1a,0.282240989
197,eee4b3de6c4a6262577b409a90709c03,7150.749607,615394.6021,c660379efce79da80c4c6749702be8f8,0.926410649,335.55,2/26/2018 2:15,8deb6ada12f7c7b8b567085253aa21c6,25e5af3a5812e448914a57aab6098625,0.80105354
198,e0626734f98e4fb48543857de1f27a82,43723.19278,321146.8971,dfc1c3536f9a110b1910dadd41acca73,0.730820771,928.46,6/14/2017 0:16,1827dc8bfa6fad8a1962de8af9c3c2ec,c0dd80d809670a3fecd0618897d28f87,0.394012298
199,0b50b39c4a1eb7a2fe5dd930f8f3e0bd,89828.12923,526539.4477,44b2c67119cd2b6b0827fb4dbefed5f8,0.998053818,56.85,1/29/2021 22:29,ecf6da762b4b6eba1655076051e12eec,81e2ffa98a664eb7fe9ee1c063145ddc,0.958371908
200,c7fb6003fee039bb9563e0aefe5debc4,127113.1883,403410.9821,e2c5bc8019237e49fe37fbddb8b6481f,0.439967831,790.27,4/18/2020 20:17,34c1c74077518df33ce0f86681e8aba0,409932fe9ab3798b134d2958da56ee6c,0.715759359
201,3d58b02ed58078fecb540766df2571ef,97115.88931,321107.3312,3e539342cd52803c1a0f1b3f76c79a2b,0.125768079,994.97,6/23/2017 17:08,19970d6c0936b4fce425b0b3b075f794,25e5af3a5812e448914a57aab6098625,0.903084325
202,167c9b96006936c186b1635b810242ab,246832.5234,523956.7932,232f7f2ad2010d509334b1f78cf4bbb5,0.855808468,708.42,9/7/2016 1:08,ecf6da762b4b6eba1655076051e12eec,ef5be8ed8b1397251f7ad096a899bc6d,0.828557758
203,874b37479bc2516c40212cf0276432d5,181540.167,409582.4576,aee946693801332b9f6c5dfff2d82c24,0.933133273,259.18,9/5/2017 15:41,1827dc8bfa6fad8a1962de8af9c3c2ec,184dc21d43a0d8b90698e794bc36dec9,0.282676197
204,7d02f79b4b884031dd5b6b44bbb43294,21666.28271,393388.9628,70aebfd742a1e00120a972d1b21cfa7b,0.636757891,354.99,5/17/2024 22:34,ecf6da762b4b6eba1655076051e12eec,b45096243a1345200c27b3d30b74058a,0.360897034
205,fc8b2bed3dc5ea524908717b96780ce1,59261.71932,424363.1545,57c0be9edbc01d861087245a093c3989,0.740867543,724.41,10/17/2016 3:53,5ece93aa4e0eece3c98167b8d2f84935,79266883512d1f63cf287c78d29153cd,0.6093786
206,e72e1e6a5910aef5510f9930947d88a8,220904.9912,516916.7629,00914a8d0a4c0f3820e42908e9be5e7a,0.908567939,479.88,6/6/2019 19:19,52c8e4603c7177eb32818f861ea03e3f,14ecb7e068cc04ebee5eaf45d393d74d,0.611064841
207,a510e8680357024ad484b25e9da161b9,125496.487,496873.4611,305383fc80112575a3cd24291cb902e6,0.792747262,502.45,4/11/2024 7:51,19970d6c0936b4fce425b0b3b075f794,bb7aec065bd203d91f84a7fdb6657705,0.296909148
208,36b4d54dcfca31635f8cb83edcbd11bd,241849.6489,520123.2108,8b07842df865f5f3727a815ec07d0780,0.884574655,956.18,7/20/2021 0:20,ecf6da762b4b6eba1655076051e12eec,dc763e56827e002836ec099b221007cd,0.303382161
209,6081cd1c71ba466dd51a77cbfdfefda1,128664.495,527649.1182,5f4ad592f1f913aa2989dcb71920d8bd,0.106112119,696.04,4/25/2018 0:45,f5392d09ce712c934137c95838e72a30,b63c0f2567cc10079f4dae731f245a02,0.056695631
210,90bfb875b33342d1ee7ed88b5f8eb2a9,175144.8863,365897.7078,5811de0ad74eeaf535790a9db0be86e7,0.500774536,307.53,12/12/2024 15:33,8deb6ada12f7c7b8b567085253aa21c6,81e2ffa98a664eb7fe9ee1c063145ddc,0.197375256
211,51905a3b4dfcc04f158ff244cf8a890e,20753.49386,357708.7796,196b0db4326243b1ca72fd0dbf06308d,0.146631867,824.64,9/2/2021 8:34,81117d7c63055f282982ebe847813842,14ecb7e068cc04ebee5eaf45d393d74d,0.763781384
212,a27d612413a51d387dec79cccdbcc9d7,262097.2058,524716.4454,3fe21e3c126c215cc7a2700fb50376b6,0.224878645,630.07,9/2/2024 9:13,52c8e4603c7177eb32818f861ea03e3f,72eca6b81b4410ba974d2e33d88de6d4,0.824634132
213,1aedbe365cdabe2acae0e7d5b0ac46bc,133928.8544,483027.7343,7a057975ceafd4c63caaad32e2bf7e03,0.500644065,506.52,12/9/2020 5:07,5ece93aa4e0eece3c98167b8d2f84935,2b3cf8f50053136f87e82501d2f3f079,0.130150444
214,a434236648694214f7be364f2cba8850,117805.3905,363196.5911,c624e486c68e522e3fc9c18e93eb83c2,0.906501547,439.43,3/20/2017 23:56,52c8e4603c7177eb32818f861ea03e3f,883e4bca0ba2058e3cbea43808e10352,0.777521309
215,0036069945e0624698578f4275206d79,7176.062851,535461.1522,2fb66b4a1826c16c1af44a2ea65442c0,0.410754945,272.02,2/7/2016 2:39,81117d7c63055f282982ebe847813842,9c04b332a35c602691a9829718258976,0.844499573
216,01b54b4740f9c39babe107c811cb7f46,80609.72188,338509.8763,af23e8cadbf0d9b6f6b499da01ee8ca3,0.462399881,185.4,11/19/2017 13:15,f5392d09ce712c934137c95838e72a30,37f0deeecbb04b0fc43fdb3119c7ff99,0.717058801
